City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1048,Shakawe,BW,-18.3667,21.85,75.02,27,0,5.35,clear sky
1049,Sindor,RU,62.8629,51.8905,64.94,56,99,3.69,light rain
1050,Seguela,CI,7.9611,-6.6731,78.6,70,53,5.37,broken clouds
1051,Am Timan,TD,11.0297,20.2827,86.07,54,91,13.69,overcast clouds
1052,Uaua,BR,-9.8414,-39.4817,71.06,77,100,13.44,overcast clouds
1053,South Venice,US,27.0531,-82.4243,80.15,94,0,5.75,clear sky
1054,Makushino,RU,55.2103,67.2442,52.92,92,100,9.48,light rain
1055,Gazanjyk,TM,39.2446,55.5154,106.7,11,19,9.73,few clouds
1056,Mahon,ES,39.8885,4.2658,86.56,20,0,5.75,clear sky
1057,Neuquen,AR,-38.9516,-68.0591,45.19,36,76,5.26,broken clouds
1058,Ust-Koksa,RU,50.2696,85.6108,65.79,70,100,4.07,overcast clouds
1059,Siemiatycze,PL,52.4272,22.8623,61.41,57,4,17.22,clear sky
1060,Lasa,IT,46.6166,10.7002,69.69,34,2,1.59,clear sky
1061,Havre-Saint-Pierre,CA,50.2334,-63.5986,53.96,82,100,12.66,overcast clouds
1062,Longonjo,AO,-12.9067,15.2533,75.09,24,24,1.68,few clouds
1063,Giera,RO,45.4072,20.9922,74.14,39,36,11.54,scattered clouds
1064,Envira,BR,-7.3,-70.2167,60.28,88,43,1.54,scattered clouds
1065,Fiche,ET,9.8,38.7333,72.48,21,99,8.39,overcast clouds
1066,Pedernales,DO,18.0384,-71.744,78.3,75,42,3.38,scattered clouds
1067,Lagos,NG,6.5833,3.75,82.72,81,100,7.38,light rain
1068,Vinces,EC,-1.55,-79.7333,69.48,94,100,3.78,overcast clouds
1069,Nakapiripirit,UG,1.9167,34.7833,79.12,43,23,3.27,few clouds
1070,Cacapava Do Sul,BR,-30.5122,-53.4914,41.52,99,11,3.44,few clouds
1071,Sao Bento,BR,-6.2833,-37.75,64.99,96,2,4.23,clear sky
1072,Navsari,IN,20.9524,72.9324,89.49,59,44,17.49,scattered clouds
1073,Fenelon Falls,CA,44.5334,-78.7496,52.83,86,45,3.69,scattered clouds
1074,Lodwar,KE,3.1191,35.5973,88.29,36,47,7.67,scattered clouds
1075,Saint Pete Beach,US,27.7253,-82.7412,81.07,81,0,0.0,clear sky
1076,Kaniama,CD,-7.5667,24.1833,85.32,28,1,5.06,clear sky
1077,Itapetininga,BR,-23.5917,-48.0531,45.77,96,6,6.73,clear sky
1078,Springfield,US,37.2153,-93.2982,78.22,86,0,10.36,clear sky
1079,Uthal,PK,25.8072,66.6219,97.97,43,0,14.03,clear sky
1080,Imst,AT,47.2684,10.6698,55.18,41,3,2.44,clear sky
1081,Inhapim,BR,-19.5492,-42.12,50.59,74,94,1.1,overcast clouds
1082,Nara,JP,34.6851,135.8049,65.57,83,100,16.26,light rain
1083,Caririacu,BR,-7.0422,-39.2836,68.09,94,20,0.0,few clouds
1084,Manta,EC,-0.95,-80.7333,71.38,88,100,6.91,overcast clouds
1085,Leua,SK,48.2156,18.6071,70.45,47,11,9.13,few clouds
1086,Utmanzai,PK,34.188,71.7629,108.21,11,0,7.31,clear sky
1087,Kalabo,ZM,-14.97,22.6814,75.22,31,0,5.21,clear sky
1088,Dordrecht,NL,51.81,4.6736,67.98,58,8,1.99,clear sky
1089,Teguldet,RU,57.3064,88.1667,86.61,34,52,10.54,broken clouds
1090,Ulvik,NO,60.5672,6.9187,55.94,79,93,4.72,overcast clouds
1091,Anzio,IT,41.4853,12.6179,89.85,36,0,6.33,clear sky
1092,Zholymbet,KZ,51.7433,71.7122,71.94,37,41,21.14,scattered clouds
1093,Keetmanshoop,NA,-26.5833,18.1333,55.4,46,51,16.15,broken clouds
1094,Paralimni,CY,35.0375,33.9833,86.49,84,13,11.99,few clouds
1095,Akcaabat,TR,41.0212,39.5715,75.07,73,75,5.75,broken clouds
1096,Serra Talhada,BR,-7.9919,-38.2983,66.2,94,5,2.84,clear sky
1097,Piacabucu,BR,-10.4056,-36.4344,72.21,91,16,3.15,few clouds
1098,Muscle Shoals,US,34.7448,-87.6675,78.15,91,0,3.44,clear sky
1099,Camabatela,AO,-8.1881,15.375,77.85,32,73,3.36,broken clouds
1100,Dubai,AE,25.2582,55.3047,106.09,44,0,13.8,clear sky
1101,Pechenga,RU,69.5259,31.1703,55.74,64,75,10.13,broken clouds
1102,Terme,TR,41.2092,36.9739,76.93,67,40,13.82,scattered clouds
1103,Glen Cove,US,40.8623,-73.6337,71.38,70,81,7.96,broken clouds
1104,Almeirim,BR,-1.5233,-52.5817,70.74,98,34,2.24,moderate rain
1105,Mtambile,TZ,-5.3833,39.7,78.53,75,18,11.95,light rain
1106,Chilca,PE,-12.5211,-76.7372,61.3,84,95,5.39,overcast clouds
1107,Catamarca,AR,-28.4696,-65.7852,56.59,63,3,1.01,clear sky
1108,Natal,BR,-5.795,-35.2094,75.42,88,40,3.44,scattered clouds
1109,Mazyr,BY,52.0495,29.2456,63.0,63,75,16.31,broken clouds
1110,Yermolino,RU,55.1949,36.5951,76.55,45,44,8.05,scattered clouds
1111,Awjilah,LY,29.1081,21.2869,84.24,35,0,9.66,clear sky
1112,Ploemeur,FR,47.7333,-3.4333,71.85,57,0,8.05,clear sky
1113,Sabha,LY,27.0377,14.4283,88.18,17,8,8.77,clear sky
1114,Rzhaksa,RU,52.1338,42.0264,73.17,63,31,13.15,scattered clouds
1115,Coruripe,BR,-10.1256,-36.1756,71.94,92,12,4.05,few clouds
1116,Bhatkal,IN,13.9667,74.5667,84.13,71,37,6.33,scattered clouds
1117,Bhan,PK,26.5583,67.7214,108.66,21,0,3.09,clear sky
1118,Opuwo,NA,-18.0607,13.84,69.71,22,0,3.87,clear sky
1119,Sajanan,TN,37.0573,9.2426,83.32,28,0,8.7,clear sky
1120,Grand-Santi,GF,4.25,-54.3833,71.4,99,99,1.92,overcast clouds
1121,Pujehun,SL,7.3581,-11.7208,77.76,83,97,3.6,overcast clouds
1122,Parana,AR,-31.732,-60.5238,47.57,83,10,9.82,clear sky
1123,Diego De Almagro,CL,-26.3667,-70.05,47.84,71,61,2.01,broken clouds
1124,Bon Air,US,37.5249,-77.5578,77.86,86,0,3.44,clear sky
1125,Oskarshamn,SE,57.2645,16.4484,69.98,41,6,8.81,clear sky
1126,Kasungu,MW,-13.0333,33.4833,75.6,34,3,6.4,clear sky
1127,Eastbourne,GB,50.7687,0.2845,67.44,71,15,5.01,few clouds
1128,Acurenam,GQ,1.0322,10.6488,74.17,84,100,1.54,overcast clouds
1129,Darnah,LY,32.767,22.6367,77.38,66,0,15.52,clear sky
1130,Malakal,SS,9.5334,31.6605,93.63,34,100,7.11,overcast clouds
1131,Goma,CD,-1.6792,29.2228,75.16,52,3,4.0,clear sky
1132,Lapua,FI,62.9693,23.0088,67.46,67,98,4.52,overcast clouds
1133,Pervomayskoye,RU,43.919,46.7102,84.61,33,59,18.48,broken clouds
1134,Maues,BR,-3.3836,-57.7186,69.73,99,39,0.43,scattered clouds
1135,Black River,JM,18.0264,-77.8487,76.53,73,100,4.59,overcast clouds
1136,Goksun,TR,38.021,36.4973,68.86,54,25,6.04,scattered clouds
1137,Bani,DO,18.2833,-70.3333,75.78,74,36,9.71,scattered clouds
1138,Manakara,MG,-22.1333,48.0167,66.07,95,100,3.22,light rain
1139,Sao Felix Do Xingu,BR,-6.6447,-51.995,67.77,99,48,1.92,scattered clouds
1140,Veraval,IN,20.9,70.3667,88.23,65,41,12.55,scattered clouds
1141,Yining,CN,29.0361,114.5636,88.25,52,99,3.78,overcast clouds
1142,Svetlogorsk,BY,52.6333,29.7333,63.54,60,79,16.13,broken clouds
1143,Pastavy,BY,55.1168,26.8326,51.39,88,100,17.94,overcast clouds
1144,Yelnya,RU,54.5786,33.1837,68.43,81,68,15.55,light rain
1145,Paracuru,BR,-3.41,-39.0306,75.11,84,50,8.84,scattered clouds
1146,Durham,US,36.0335,-78.8664,80.53,88,95,1.99,overcast clouds
1147,Caxito,AO,-8.5785,13.6643,80.85,53,59,3.18,broken clouds
1148,Bataipora,BR,-22.2953,-53.2711,46.24,85,0,5.5,clear sky
1149,Farafenni,GM,13.5667,-15.6,80.1,68,71,5.86,broken clouds
1150,Talikota,IN,16.4833,76.3167,94.96,31,20,13.04,few clouds
1151,Samfya,ZM,-11.3649,29.5565,71.76,39,4,5.44,clear sky
1152,Reftinskiy,RU,57.0901,61.6769,66.06,53,57,7.2,broken clouds
1153,Isilkul,RU,54.9109,71.2728,65.62,61,38,13.15,light rain
1154,Yazd,IR,31.8972,54.3675,100.51,11,20,2.3,few clouds
1155,Turayf,SA,31.6725,38.6637,82.65,32,0,9.22,clear sky
1156,Islamkot,PK,24.6997,70.177,98.56,39,76,14.29,broken clouds
1157,Kolondieba,ML,11.0882,-6.8926,84.88,54,55,6.91,broken clouds
1158,Gonaives,HT,19.45,-72.6833,76.14,85,47,5.1,scattered clouds
1159,Srednyaya Akhtuba,RU,48.7089,44.8667,82.06,25,97,7.14,overcast clouds
1160,Bulungu,CD,-4.55,18.6,86.13,45,100,2.64,overcast clouds
1161,Subiaco,IT,41.9254,13.0941,85.87,41,6,3.49,clear sky
1162,Digoin,FR,46.4812,3.9795,78.12,50,0,4.61,clear sky
1163,Bolama,GW,11.5833,-15.4667,80.94,78,78,3.71,broken clouds
1164,Lapeer,US,43.0514,-83.3188,63.09,100,100,0.0,overcast clouds
1165,Changji,CN,44.0167,87.3167,92.19,25,20,11.18,few clouds
1166,Melur,IN,10.05,78.3333,100.22,31,100,5.3,overcast clouds
1167,Cuamba,MZ,-14.8031,36.5372,80.4,38,1,3.24,clear sky
1168,Carutapera,BR,-1.195,-46.02,75.6,87,84,5.57,broken clouds
1169,Saint-Felicien,CA,48.6501,-72.4491,56.08,100,75,6.91,broken clouds
1170,Pedasi,PA,7.5333,-80.0333,76.06,83,90,2.26,overcast clouds
1171,Sao Miguel Do Tapuio,BR,-5.5036,-41.3233,67.69,88,36,4.63,scattered clouds
1172,Kaffrine,SN,14.1059,-15.5508,80.33,67,96,7.65,light rain
1173,Ous,RU,60.9058,61.5186,72.73,28,2,6.62,clear sky
1174,Esil,KZ,51.9556,66.4042,67.1,51,54,15.26,light rain
1175,Tuscaloosa,US,33.2098,-87.5692,78.1,95,0,0.0,mist
1176,Lagoa Formosa,BR,-18.7786,-46.4075,47.01,48,53,3.31,broken clouds
1177,Dzilam Gonzalez,MX,21.2833,-88.9333,75.36,90,100,6.64,overcast clouds
1178,Deep River,CA,46.1001,-77.4995,49.95,96,0,3.47,clear sky
1179,Salme,NP,28.0369,85.0942,77.29,57,78,2.53,broken clouds
1180,Paoua,CF,7.2427,16.4406,83.26,55,98,4.5,overcast clouds
1181,Felipe Carrillo Puerto,MX,19.5833,-88.05,74.68,96,100,4.09,overcast clouds
1182,Reo,BF,12.3167,-2.4667,90.18,43,69,9.98,broken clouds
1183,Jvari,GE,42.7169,42.052,75.58,74,77,5.08,broken clouds
1184,Bezenchuk,RU,52.982,49.4333,74.52,47,93,4.12,overcast clouds
1185,Vryburg,ZA,-26.9566,24.7284,62.11,37,100,22.5,overcast clouds
1186,George Town,MY,5.4112,100.3354,87.89,74,20,6.91,thunderstorm
1187,Garissa,KE,-0.4536,39.6401,87.44,43,58,18.81,broken clouds
1188,Tazmalt,DZ,36.3868,4.3989,96.67,17,5,1.14,clear sky
1189,Codajas,BR,-3.8367,-62.0569,70.07,100,98,0.76,overcast clouds
1190,Traipu,BR,-9.9706,-37.0033,70.38,97,11,0.36,few clouds
1191,Talas,TR,38.6908,35.5538,66.87,68,75,9.22,broken clouds
1192,Blagoyevo,RU,63.3667,47.9167,66.94,61,92,5.46,moderate rain
1193,Crema,IT,45.3588,9.6683,84.02,59,0,8.99,clear sky
1194,Songea,TZ,-10.6833,35.65,73.27,43,5,3.8,clear sky
1195,Shambu,ET,9.5667,37.1,66.38,58,60,2.15,broken clouds
1196,Sosua,DO,19.7667,-70.5167,75.18,94,20,0.0,few clouds
1197,Loubomo,CG,-4.1997,12.6739,79.63,57,88,4.25,overcast clouds
1198,Albanel,CA,48.8832,-72.4487,55.54,93,19,4.61,few clouds
1199,Iraquara,BR,-12.2486,-41.6194,60.51,96,53,4.68,broken clouds
1200,Roald,NO,62.5833,6.1333,55.76,93,75,6.91,light intensity drizzle
1201,Bage,BR,-31.3314,-54.1069,51.58,87,75,20.71,broken clouds
1202,Mizdah,LY,31.4451,12.9801,80.06,26,0,5.41,clear sky
1203,Morropon,PE,-5.1822,-79.9689,63.27,81,21,0.78,few clouds
1204,Doka,SD,13.5167,35.7667,90.03,38,99,8.37,overcast clouds
1205,Careiro Da Varzea,BR,-3.2003,-59.8119,74.01,97,95,1.7,overcast clouds
1206,Macamic,CA,48.7502,-78.9996,49.93,92,0,1.32,clear sky
1207,Sanchor,IN,24.7553,71.7722,96.17,42,94,11.74,overcast clouds
1208,Zharkent,KZ,44.1628,80.0,82.45,39,95,2.77,overcast clouds
1209,Sacama,EC,-3.9,-79.2667,42.48,93,66,6.02,broken clouds
1210,Aljezur,PT,37.3191,-8.8033,76.17,62,93,3.38,overcast clouds
1211,Pochinki,RU,54.6988,44.8668,73.47,58,21,10.04,few clouds
1212,Georgiyevka,KZ,43.0369,74.7114,89.64,17,0,8.95,clear sky
1213,Santa Maria,BR,-29.6842,-53.8069,42.1,100,100,3.44,fog
1214,Beboto,TD,8.2668,16.939,84.97,53,85,6.58,overcast clouds
1215,Kostomuksha,RU,64.571,30.5767,68.04,45,39,6.51,scattered clouds
1216,Watsa,CD,3.0372,29.5355,77.36,70,70,0.67,light rain
1217,Catio,GW,11.2833,-15.25,80.71,77,88,0.54,light rain
1218,Lamballe,FR,48.4676,-2.5144,70.36,66,81,1.99,broken clouds
1219,Trofors,NO,65.5333,13.4063,49.87,96,100,5.68,light rain
1220,Dungarpur,IN,23.8333,73.7167,95.63,38,18,12.62,few clouds
1221,Daud Khel,PK,32.875,71.5701,112.42,12,0,3.94,clear sky
1222,Alagoa Grande,BR,-7.1583,-35.63,70.12,78,94,5.95,overcast clouds
1223,Lisiy Nos,RU,60.0169,30.0201,69.08,60,100,0.43,overcast clouds
1224,Tineo,ES,43.3376,-6.4145,71.24,57,79,2.8,broken clouds
1225,Gautier,US,30.3858,-88.6117,80.69,96,0,0.0,clear sky
1226,Batticaloa,LK,7.7102,81.6924,88.29,63,89,17.83,overcast clouds
1227,Nargana,PA,9.4428,-78.5906,76.77,86,100,8.52,overcast clouds
1228,Mayumba,GA,-3.432,10.6554,77.65,75,87,8.41,overcast clouds
1229,Norden,DE,53.6,7.2,63.95,69,84,9.53,broken clouds
1230,Varnamo,SE,57.186,14.04,65.05,58,53,9.13,broken clouds
1231,Lumberton,US,34.6182,-79.0086,79.11,94,93,5.08,overcast clouds
1232,Venadillo,CO,4.7193,-74.9292,71.29,79,96,2.35,overcast clouds
1233,Bell Ville,AR,-32.6259,-62.6887,45.36,71,41,10.16,scattered clouds
1234,Lardos,GR,36.0942,28.0157,80.42,66,4,7.09,clear sky
1235,Rey Bouba,CM,8.6724,14.1786,89.49,50,97,2.3,overcast clouds
1236,Rio Verde De Mato Grosso,BR,-18.9181,-54.8442,52.99,56,0,5.88,clear sky
1237,Imbituba,BR,-28.24,-48.6703,54.86,99,93,3.94,overcast clouds
1238,Tammisaari,FI,59.9736,23.4339,67.89,55,97,4.81,overcast clouds
1239,Kantunilkin,MX,21.0917,-87.45,73.9,99,78,3.09,broken clouds
1240,Pozo Colorado,PY,-23.4923,-58.7972,44.6,82,0,5.41,clear sky
1241,Goure,NE,13.9835,10.2704,90.01,36,54,12.75,broken clouds
1242,Passo Fundo,BR,-28.2628,-52.4067,42.48,90,0,8.41,clear sky
1243,Moyale,KE,3.5167,39.0584,73.87,56,84,10.94,broken clouds
1244,Pudozh,RU,61.8099,36.5345,68.68,44,94,5.88,overcast clouds
1245,Zavodoukovsk,RU,56.5042,66.5515,54.84,89,100,10.27,overcast clouds
1246,Igrim,RU,63.1906,64.4162,63.14,43,99,6.17,overcast clouds
1247,Calabozo,VE,8.9242,-67.4293,70.41,97,100,6.04,overcast clouds
1248,Labelle,US,26.7617,-81.4384,80.65,84,6,2.46,clear sky
1249,Lonevag,NO,60.5262,5.4937,55.27,96,100,1.99,overcast clouds
1250,Samana,DO,19.2056,-69.3369,75.61,90,69,8.7,broken clouds
1251,Podgornoye,RU,51.735,39.1496,79.02,53,0,8.95,clear sky
1252,Santo Domingo,DO,18.5001,-69.9886,74.88,91,19,6.4,few clouds
1253,Maputo,MZ,-25.9653,32.5892,76.23,53,0,10.0,clear sky
1254,Diffa,NE,13.3154,12.6113,93.94,37,72,7.96,broken clouds
1255,Tullow,IE,52.8003,-6.7369,59.13,66,100,4.97,overcast clouds
1256,Kribi,CM,2.95,9.9167,79.47,83,97,4.07,light rain
1257,Xacmaz,AZ,41.4635,48.806,81.9,41,5,12.64,clear sky
1258,Loandjili,CG,-4.7561,11.8578,78.91,78,40,10.36,scattered clouds
1259,Ati,TD,13.2154,18.3353,94.42,30,100,13.76,overcast clouds
1260,Timra,SE,62.487,17.3257,64.08,48,20,11.5,few clouds
1261,Mouzouras,GR,35.5333,24.15,80.6,61,20,9.22,few clouds
1262,Nosy Varika,MG,-20.5833,48.5333,67.66,93,99,8.59,light rain
1263,Kostino,RU,58.9097,53.2691,72.1,34,55,6.69,broken clouds
1264,Jhalida,IN,23.3667,85.9667,103.01,22,93,1.45,moderate rain
1265,Aracati,BR,-4.5617,-37.7697,69.82,91,5,6.85,clear sky
1266,Bartica,GY,6.4,-58.6167,71.92,99,49,0.47,scattered clouds
1267,Limulunga,ZM,-15.0969,23.1376,75.43,31,0,5.06,clear sky
1268,Yenagoa,NG,4.9247,6.2642,82.26,77,84,6.2,light rain
1269,Tashtyp,RU,52.7939,89.8983,83.75,36,100,4.25,overcast clouds
1270,Andes,CO,5.6561,-75.8788,63.01,99,100,0.4,light rain
1271,Vermilion,US,40.1667,-87.7506,81.55,85,0,5.75,clear sky
1272,Diapaga,BF,12.0708,1.7889,86.63,46,100,6.29,overcast clouds
1273,Olden,NO,61.8364,6.8064,55.11,92,100,5.57,overcast clouds
1274,Khakhea,BW,-24.6895,23.494,66.38,33,97,16.71,overcast clouds
1275,Kharsia,IN,21.9667,83.1167,105.21,25,26,6.76,scattered clouds
1276,Nemencine,LT,54.85,25.4833,58.26,79,66,15.1,broken clouds
1277,Oktyabrskoye,RU,43.0645,44.7417,71.74,60,75,0.0,light rain
1278,Tokmak,UA,47.2514,35.7058,85.75,34,5,3.78,clear sky
1279,Manoharpur,IN,27.3,75.95,94.35,35,98,11.25,overcast clouds
1280,Severodvinsk,RU,64.5635,39.8302,71.71,66,65,6.22,broken clouds
1281,Fortuna,US,40.5982,-124.1573,54.93,84,100,9.22,overcast clouds
1282,Fez,MA,34.0372,-4.9998,97.05,38,0,4.61,clear sky
1283,Monchegorsk,RU,67.9397,32.8739,65.16,49,13,8.5,few clouds
1284,Pombas,CV,17.1503,-25.0201,73.18,79,64,15.46,broken clouds
1285,Kristiinankaupunki,FI,62.2743,21.376,57.11,66,100,11.21,overcast clouds
1286,Ocsod,HU,46.9,20.4,75.99,38,68,3.18,broken clouds
1287,Ozinki,RU,51.1786,49.6769,75.24,38,7,4.0,clear sky
1288,Soligalich,RU,59.0778,42.2864,73.33,48,95,4.72,overcast clouds
1289,Vaniyambadi,IN,12.6833,78.6167,98.83,31,93,7.61,overcast clouds
1290,Obera,AR,-27.4871,-55.1199,43.14,97,0,2.84,clear sky
1291,Tanout,NE,14.9709,8.8879,93.29,36,34,16.35,scattered clouds
1292,Socorro,US,31.6546,-106.3033,85.91,26,75,9.22,broken clouds
1293,Presidente Medici,BR,-11.1753,-61.9014,61.32,73,4,3.11,clear sky
1294,Timiryazevskiy,RU,56.49,84.8769,85.15,39,77,12.19,light rain
1295,Tete,MZ,-16.1564,33.5867,82.02,45,0,2.68,clear sky
1296,Santa Cruz Cabralia,BR,-16.2781,-39.0247,70.03,83,100,4.61,overcast clouds
1297,Reggio Di Calabria,IT,38.1105,15.6613,82.98,50,20,18.41,few clouds
1298,Laje,BR,-10.1833,-40.9667,67.73,80,97,12.82,overcast clouds
1299,Brigantine,US,39.4101,-74.3646,74.05,74,0,3.44,clear sky
1300,Somanda,TZ,-3.3667,33.95,78.84,42,63,8.19,broken clouds
1301,Emirdag,TR,39.0197,31.15,71.17,49,6,7.36,clear sky
1302,Energetik,RU,51.7445,58.7934,71.83,42,25,6.6,scattered clouds
1303,Zaysan,KZ,47.4667,84.8667,70.57,67,100,7.07,overcast clouds
1304,Ornskoldsvik,SE,63.2909,18.7153,63.7,45,7,9.44,clear sky
1305,Tahta,EG,26.7693,31.5021,94.53,19,0,12.73,clear sky
1306,Timbiqui,CO,2.7717,-77.6654,72.05,95,73,3.22,broken clouds
1307,Yomou,GN,7.5603,-9.2653,71.33,95,100,1.05,overcast clouds
1308,Masingbi,SL,8.7833,-11.95,75.88,92,97,2.01,light rain
1309,Stryn,NO,61.9045,6.7226,55.09,89,100,5.53,overcast clouds
1310,Kovur,IN,14.4833,79.9833,104.77,25,87,10.13,overcast clouds
1311,Taylorville,US,39.5489,-89.2945,80.78,87,0,11.99,clear sky
1312,Mounana,GA,-1.4085,13.1586,73.31,62,100,1.57,overcast clouds
1313,Villa Rica,US,33.7321,-84.9191,77.79,95,0,4.34,clear sky
1314,Kivertsi,UA,50.8343,25.4582,61.92,55,18,16.02,few clouds
1315,Cervo,ES,43.6702,-7.4101,67.96,82,76,6.2,broken clouds
1316,Parabel,RU,58.6978,81.4825,75.78,50,49,2.01,scattered clouds
1317,Safranbolu,TR,41.2508,32.6942,78.17,49,82,3.98,broken clouds
1318,Antalaha,MG,-14.9003,50.2788,74.91,86,90,5.01,light rain
1319,Tignere,CM,7.3667,12.65,76.19,68,94,1.92,overcast clouds
1320,Kashi,CN,39.4547,75.9797,92.41,7,0,17.9,clear sky
1321,Cabinda,AO,-5.55,12.2,78.91,65,98,7.27,overcast clouds
1322,Mbuji-Mayi,CD,-6.15,23.6,90.07,30,27,4.23,scattered clouds
1323,Marmaris,TR,36.855,28.2742,80.55,51,6,5.86,clear sky
1324,Greeneville,US,36.1632,-82.831,75.34,92,0,0.0,clear sky
1325,Cherdyn,RU,60.403,56.4787,71.29,28,100,5.41,overcast clouds
1326,Beaupre,CA,47.0443,-70.8953,55.06,100,42,2.3,scattered clouds
1327,Karasburg,NA,-28.0167,18.75,52.75,47,13,21.68,few clouds
1328,Chetani,RO,46.4667,24.0333,72.41,53,20,16.11,few clouds
1329,Funchal,PT,32.6333,-16.9,72.01,67,75,12.66,broken clouds
1330,Kirkuk,IQ,35.4681,44.3922,95.54,16,0,8.9,clear sky
1331,Gandajika,CD,-6.75,23.95,86.38,31,2,5.5,clear sky
1332,Dogondoutchi,NE,13.6393,4.0287,92.91,36,74,14.34,broken clouds
1333,Ambovombe,MG,-25.1667,46.0833,74.7,49,9,5.21,clear sky
1334,San Juan,AR,-31.5375,-68.5364,48.11,50,92,3.33,overcast clouds
1335,Romitan,UZ,39.9343,64.3814,98.55,12,0,9.22,clear sky
1336,Hadgaon,IN,19.5,77.6667,96.49,36,58,8.81,broken clouds
1337,Dubreka,GN,9.7911,-13.5233,77.36,83,99,4.94,moderate rain
1338,Baudh,IN,20.8416,84.3213,107.85,23,52,10.02,broken clouds
1339,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,75.47,84,83,3.27,broken clouds
1340,Rio Brilhante,BR,-21.8019,-54.5464,45.91,78,0,4.47,clear sky
1341,Burghausen,DE,48.1667,12.8333,71.49,64,38,2.95,scattered clouds
1342,Oranjestad,AW,12.524,-70.027,80.55,78,20,17.27,few clouds
1343,Valparaiso,CL,-33.0393,-71.6273,53.47,80,100,2.3,light rain
1344,Coromandel,BR,-18.4733,-47.2003,53.29,34,28,4.29,scattered clouds
1345,Ouargaye,BF,11.5033,0.0572,87.42,44,100,3.09,overcast clouds
1346,Mananara,MG,-16.1667,49.7667,79.47,63,73,4.21,broken clouds
1347,Coaticook,CA,45.1334,-71.7991,52.47,97,0,2.86,clear sky
1348,Kampene,CD,-3.6,26.6667,86.79,48,16,2.42,few clouds
1349,Kavadarci,MK,41.4331,22.0119,76.62,59,52,6.98,broken clouds
1350,Santiago Del Estero,AR,-27.7951,-64.2615,50.7,42,2,10.49,clear sky
1351,Tarboro,US,35.8968,-77.5358,79.18,89,0,5.75,clear sky
1352,Zhezkazgan,KZ,47.8043,67.7144,82.38,16,0,6.71,clear sky
1353,Izyum,UA,49.2088,37.2485,79.63,52,85,5.53,overcast clouds
1354,Rudsar,IR,37.1376,50.288,80.58,63,1,10.04,clear sky
1355,Paidha,UG,2.4167,30.9855,77.7,43,59,6.4,broken clouds
1356,Asfi,MA,32.2994,-9.2372,71.83,82,70,6.67,broken clouds
1357,Gweta,BW,-20.1833,25.2333,70.7,31,0,7.07,clear sky
1358,Katwa,IN,23.6399,88.128,108.16,26,73,10.67,broken clouds
1359,Hargeysa,SO,9.56,44.065,87.31,30,99,20.58,overcast clouds
1360,Tsumeb,NA,-19.2333,17.7167,68.36,28,0,7.16,clear sky
1361,Chulumani,BO,-16.4096,-67.5263,50.63,68,0,3.18,clear sky
1362,Dunmore East,IE,52.1514,-6.9861,62.1,65,75,5.75,broken clouds
1363,Dingli,MT,35.8614,14.3822,82.56,39,0,6.91,clear sky
1364,Venado Tuerto,AR,-33.7456,-61.9688,44.76,74,60,9.64,broken clouds
1365,Pandamatenga,BW,-18.5278,25.627,71.65,27,0,5.7,clear sky
1366,Damghan,IR,36.1683,54.348,96.89,12,0,5.3,clear sky
1367,Paso De Carrasco,UY,-34.8603,-56.0522,47.95,85,78,9.1,broken clouds
1368,Kananga,CD,-5.8958,22.4178,90.39,34,41,1.3,scattered clouds
1369,Villarrobledo,ES,39.2699,-2.6012,93.78,18,10,5.37,clear sky
1370,Danilov,RU,58.1908,40.1717,71.82,54,100,4.05,overcast clouds
1371,Bakhtiyarpur,IN,25.4667,85.5167,104.02,15,66,12.24,broken clouds
1372,Osvaldo Cruz,BR,-21.7967,-50.8786,46.8,86,0,8.46,clear sky
1373,Hornepayne,CA,49.2138,-84.7705,56.26,68,75,4.68,broken clouds
1374,Malacacheta,BR,-17.8422,-42.0767,58.68,87,100,3.42,overcast clouds
1375,Gari,RU,59.4307,62.3497,70.84,42,16,9.75,few clouds
1376,Nalut,LY,30.3333,10.85,80.46,22,0,10.25,clear sky
1377,Asyut,EG,27.181,31.1837,93.16,21,0,10.25,clear sky
1378,Puerto El Triunfo,SV,13.2833,-88.55,74.32,97,100,4.03,overcast clouds
1379,Poitiers,FR,46.5833,0.3333,77.79,43,0,8.05,clear sky
1380,Karnal,IN,29.6833,76.9833,115.43,10,1,14.2,clear sky
1381,Galle,LK,6.0367,80.217,84.16,75,100,13.67,overcast clouds
1382,Gobabis,NA,-22.45,18.9667,66.24,30,2,13.53,clear sky
1383,Tsaratanana,MG,-16.7833,47.65,83.53,46,9,9.6,clear sky
1384,Port-Cartier,CA,50.0334,-66.8654,53.82,92,100,12.3,overcast clouds
1385,Ritchie,ZA,-29.038,24.6028,58.21,34,93,16.8,overcast clouds
1386,Turki,RU,51.987,43.2731,64.22,75,100,8.9,overcast clouds
1387,Kerman,IR,30.2832,57.0788,94.86,15,20,6.91,few clouds
1388,Santa Lucia,ES,27.9117,-15.5407,65.52,64,20,12.66,few clouds
1389,Kassala,SD,15.451,36.4,94.08,33,10,6.71,clear sky
1390,Augusto Correa,BR,-1.0217,-46.635,74.97,86,71,2.84,broken clouds
1391,Tocopilla,CL,-22.092,-70.1979,58.15,71,33,4.65,scattered clouds
